date,open,high,low,close,volume
1609459200000,737.28,750.41,716.32,730.69,19956178.10026
1609545600000,730.69,788.88,716.31,775.09,38834150.27026
1609632000000,775.09,1017.36,769.88,979.91,74202564.51755
1609718400000,979.91,1169.9,888.5,1042.67,124004681.21168
1609804800000,1042.67,1136.24,974.38,1103.57,81977342.65106
1609891200000,1103.57,1217,1059.23,1211.3,82005928.38863
1609977600000,1211.3,1291.82,1138.37,1226.19,88905891.29939
1610064000000,1226.19,1275.78,1059.88,1217.3,110653188.72726
1610150400000,1217.3,1309.18,1171.6,1279.5,59112140.94621
1610236800000,1279.5,1353.5,1161.7,1254.5,83570330.5046
1610323200000,1254.5,1259.8,913,1087.9,157596102.65056
1610409600000,1087.9,1151.1,1006.2,1048.8,69339084.2663
1610496000000,1048.8,1137.5,986.1,1130.4,55295063.5333
1610582400000,1130.4,1247,1086.2,1231.5,57985028.7221
1610668800000,1231.5,1255.3,1070,1167.9,85587920.8612
1610755200000,1167.9,1292.7,1151.3,1228.3,69239774.993
1610841600000,1228.3,1270.6,1164.8,1232.4,47760738.8845
1610928000000,1232.4,1262.9,1182.5,1259.1,39489923.8381
1611014400000,1259.1,1439.6,1252.5,1367.3,95170854.40662
1611100800000,1366.6,1408.4,1233.6,1378.1,81107620.3047
1611187200000,1377.9,1389.4,1080,1110.8,121862308.1384
1611273600000,1110.8,1274.4,1041,1234.3,99005889.9461
1611360000000,1234.3,1273.8,1197.2,1233.9,32276043.9595
1611446400000,1233.9,1400.4,1221.4,1394.6,58214821.5208
1611532800000,1394.6,1478.2,1291.9,1317.3,85283223.5789
1611619200000,1317.3,1378,1244.8,1368.5,88719436.0437
1611705600000,1368.5,1375.8,1207.1,1240.4,84689902.6592
1611792000000,1240.4,1362.2,1219.1,1332.2,67330200.6056
1611878400000,1332.2,1442.5,1287.5,1379.2,127401252.6269
1611964800000,1379.2,1407.3,1325.9,1379.4,58242662.7588
1612051200000,1379.4,1382,1281.3,1312.8,42638206.6047
1612137600000,1312.8,1378,1269.3,1375,57442422.7708
1612224000000,1375,1549.5,1361,1512.8,90118600.31074
1612310400000,1512.8,1672.4,1509.1,1666.8,69552828.7741
1612396800000,1666.8,1698.9,1557.3,1597,80498630.7046
1612483200000,1597,1764.7,1591.6,1720.7,67977873.5839
1612569600000,1720.7,1744.9,1644.9,1678.4,59710436.5921
1612656000000,1678.4,1694.4,1492.3,1614.6,87736101.4693
1612742400000,1614.6,1780,1566.2,1751.6,80726611.4477
1612828800000,1751.6,1825,1706,1770.8,64853146.2421
1612915200000,1770.8,1840,1678.4,1741.8,78621034.1325
1613001600000,1741.8,1820.4,1703.6,1788.3,65487505.4675
1613088000000,1788.3,1869.6,1739.3,1844.8,77585883.3836
1613174400000,1844.8,1876.9,1764.6,1817.4,100075495.3912
1613260800000,1817.4,1852.6,1783.6,1802.1,58099836.2496
1613347200000,1802.1,1837,1663.9,1779,74520194.5208
1613433600000,1779,1828.6,1724.9,1782.3,64539154.5095
1613520000000,1782.3,1857.1,1733.6,1850.6,91965213.8693
1613606400000,1850.6,1950.5,1850.6,1938.6,76790799.0262
1613692800000,1938.6,2155,1760.7,1957.2,73594959.2008
1613779200000,1957.2,2043.3,1801.6,1914.1,102015827.8527
1613865600000,1914.1,1976.3,1884.1,1935.1,60698102.0565
1613952000000,1935.1,1938.4,1550,1777.3,174019705.2368
1614038400000,1777.3,1782.5,1370,1578.1,266796335.6159
1614124800000,1577.9,1714.4,1499.9,1623.8,120775849.2166
1614211200000,1623.8,1672.8,1457.8,1481.2,130407924.3165
1614297600000,1481.2,1562.8,1400,1444,119473400.0227
1614384000000,1444,1527.7,1423.4,1459.3,58605324.4062
1614470400000,1459.3,1469.4,1292.4,1420.9,147521554.9929
1614556800000,1420.9,1573.9,1412.2,1571.7,82245253.8302
1614643200000,1571.7,1604.9,1456.1,1487.8,70119819.7181
1614729600000,1487.8,1657.1,1476.9,1568.6,53163592.1992
1614816000000,1568.5,1625.3,1501.5,1538.5,55763187.0671
1614902400000,1538.5,1549.7,1442.3,1528.8,59407035.6943
1614988800000,1528.8,1671.9,1512.6,1651.3,74913525.1484
1615075200000,1651.3,1734.6,1630.9,1726.5,59946527.3002
1615161600000,1726.5,1844.6,1666.1,1833.9,78195124.3314
1615248000000,1833.9,1871.8,1801.3,1871.7,78417075.1498
1615334400000,1871.7,1879.9,1758.2,1794.2,143037917.3961
1615420800000,1794.2,1847.6,1723.8,1827.4,79518033.7709
1615507200000,1827.4,1843.1,1710.7,1766,90982439.2412
1615593600000,1766,1944,1726.9,1921.6,91350734.8347
1615680000000,1921.6,1932.4,1836.9,1848.1,71459284.5741
1615766400000,1848.1,1891,1734.7,1794.9,144890745.591
1615852800000,1794.9,1818.5,1712.2,1806.1,78555264.2071
1615939200000,1806.1,1840.6,1742.1,1824.4,61378803.0145
1616025600000,1824.3,1849.7,1758.6,1775.6,46489669.4505
1616112000000,1775.6,1841.7,1733.7,1809.6,81921801.1016
1616198400000,1809.6,1868.8,1801.1,1805,42494276.8993
1616284800000,1805,1817.6,1747.3,1783.9,60722835.5112
1616371200000,1783.9,1807,1654.3,1681.3,63182146.7362
1616457600000,1681.3,1721.9,1650.7,1667.9,66526765.3209
1616544000000,1667.9,1740.5,1546,1581,88845501.99
1616630400000,1581,1622.8,1548.4,1586.1,108228936.769
1616716800000,1586.1,1701.3,1585.9,1700,41283597.9875
1616803200000,1700,1733.6,1666.5,1713.8,21300813.7588
