date,open,high,low,close,volume
1609459200000,1044.55,1077.85,1015.85,1039.55,3256123.31905
1609545600000,1039.55,1115.65,1012.7,1080.5,4235884.09965
1609632000000,1080.5,1276.5,1069.95,1244.25,10447002.83155
1609718400000,1244.25,1383.9,1120.55,1256.15,16478693.7073
1609804800000,1256.15,1326.8,1180.6,1301.9,3709812.53765
1609891200000,1301.9,1440.75,1275.7,1440.75,6648888.40265
1609977600000,1440.75,1532.1,1364.85,1444.35,15199837.78625
1610064000000,1444.35,1489.65,1284.35,1429.75,5474281.2261
1610150400000,1429.75,1562.35,1379.3,1550.85,8330508.56515
1610236800000,1550.85,1619.9,1394.95,1495.7,10881797.2574
1610323200000,1495.7,1497.85,1104.9,1295.05,18455828.6814
1610409600000,1295.05,1388,1217.55,1267.2,12788916.57415
1610496000000,1267.2,1419.55,1208.35,1408.75,11272428.9257
1610582400000,1408.75,1525.2,1377.85,1522.3,14613470.27055
1610668800000,1523.35,1558.9,1311.85,1466.55,9021746.6385
1610755200000,1466.55,1656.15,1466.55,1590.05,6185880.5962
1610841600000,1590.05,1645.25,1517.95,1615.7,4711322.7328
1610928000000,1615.7,1649.65,1572.7,1629.7,4931619.59205
1611014400000,1629.7,1725.55,1617.75,1635.15,6375584.3679
1611100800000,1635.15,1675.3,1501.55,1669.6,4791683.4154
1611187200000,1669.6,1686.35,1381.25,1425.55,20081070.30345
1611273600000,1425.55,1595.65,1325.65,1549.3,13150560.00075
1611360000000,1549.3,1617.95,1525,1594.9,8945177.5691
1611446400000,1594.9,1648.45,1569.05,1638.9,4559510.32345
1611532800000,1638.9,1699.15,1571.55,1579.15,6182131.91845
1611619200000,1579.15,1615.2,1489.3,1581.85,4369451.2662
1611705600000,1582.2,1586.15,1413.5,1453.25,3590059.9776
1611792000000,1453.25,1590.45,1427.55,1561.2,7095076.03275
1611878400000,1561.65,1685.6,1511.2,1596.15,10325412.0399
1611964800000,1596.15,1690.9,1546.7,1677.35,4048091.23125
1612051200000,1677.35,1695.7,1593.45,1646.8,4430033.77615
1612137600000,1646.8,1801.5,1595.6,1683.95,14059889.45305
1612224000000,1683.95,1797.5,1666.05,1766.15,5434646.8498
1612310400000,1766.15,1928.7,1766.15,1923.85,4325181.96565
1612396800000,1923.85,1949.85,1808.4,1886.55,4793231.694
1612483200000,1886.55,2080.5,1875.4,2071.5,4648371.85095
1612569600000,2068.45,2146.5,1972.4,2101.9,4924728.69745
1612656000000,2101.9,2127.2,1915,2059.35,3833811.3784
1612742400000,2059.35,2265.15,2003.6,2255.2,4384793.8061
1612828800000,2255.2,2426.45,2233.75,2409.55,8572102.1849
1612915200000,2409.55,2669.55,2339.9,2590.85,20921137.4428
1613001600000,2590.85,2701.85,2519,2661.95,13764665.96395
1613088000000,2661.95,2873.7,2568.45,2849.35,11654037.15805
1613174400000,2849.35,2937.25,2655.3,2935.95,16517990.29195
1613260800000,2935.95,2966,2752.5,2846.85,18203552.54215
