date,open,high,low,close,volume
1609459200000,2.8692,3.3565,2.7951,3.345,41639124.89685
1609545600000,3.35,3.3811,3.0123,3.2077,38811608.21705
1609632000000,3.2077,3.605,2.9424,3.4674,51305628.4957
1609718400000,3.4674,4.187,3.2,3.5873,82724526.1139
1609804800000,3.5873,4.0593,3.1064,3.8701,58731561.31935
1609891200000,3.8701,4.15,3.5188,3.8892,66994415.6446
1609977600000,3.8892,4.4152,3.4577,3.9533,69420531.76865
1610064000000,3.9533,4.5,3.222,4.29,88744478.1328
1610150400000,4.29,5.0381,4.15,4.6674,72993155.66945
1610236800000,4.674,4.892,4.0155,4.3991,51393933.02525
1610323200000,4.3991,4.4344,3.1635,3.8765,80803569.7048
1610409600000,3.8765,4.6548,3.6846,4.2787,57842761.9665
1610496000000,4.2787,5.217,3.99,5.1307,62055128.8079
1610582400000,5.1307,5.7776,4.9917,5.662,58670434.4646
1610668800000,5.662,6.9,5.3501,6.3933,95289816.353
1610755200000,6.3933,7.4937,6.1071,7.1505,66222312.4504
1610841600000,7.1505,7.79,6.7834,7.04,47843204.7447
1610928000000,7.04,7.7117,6.8357,7.49,33905940.9028
1611014400000,7.49,7.718,6.1604,6.516,55346629.8416
1611100800000,6.516,7.3234,6.07,7.298,44330735.67415
1611187200000,7.298,7.3582,5.376,5.5934,67667914.8965
1611273600000,5.5934,6.995,5.2049,6.7266,53479372.2517
1611360000000,6.7266,7.448,6.583,7.078,37118660.71525
1611446400000,7.078,8.48,6.9738,8.3097,53173598.26835
1611532800000,8.3097,10.2406,7.393,7.6118,74545839.6623
1611619200000,7.6118,8.4128,6.7903,8.1809,70429349.17615
1611705600000,8.1809,8.2224,6.939,7.0771,57747133.30105
1611792000000,7.0771,8.773,6.918,8.257,44289759.9618
1611878400000,8.257,9.0149,7.7507,8.96,45357416.53885
1611964800000,8.96,10.371,8.35,10.3512,53160541.76425
1612051200000,10.3512,11.164,9.63,10.117,70187863.4993
1612137600000,10.117,13.0381,9.7026,12.9676,68336371.95025
1612224000000,12.9676,13.7996,12.2016,12.636,88892809.9141
1612310400000,12.636,14.8712,12.46,14.2383,61505763.8365
1612396800000,14.2383,16.6745,14.023,15.3692,109843205.999
1612483200000,15.3692,16.0154,14.6769,14.98,68141205.40005
1612569600000,14.98,15.4443,12.993,13.7682,93899787.79875
1612656000000,13.7682,14.017,11.293,13.154,80827313.5832
1612742400000,13.154,14.7429,12.6252,14.1114,65439389.65975
1612828800000,14.1114,15.0858,13.553,14.34,63173280.65545
1612915200000,14.34,15.9302,13.5936,14.8228,101561051.10495
1613001600000,14.8228,17.7217,13.875,16.8615,92567827.90205
1613088000000,16.8615,17.4098,15.56,16.6413,78797180.50155
1613174400000,16.6413,17.3025,15.677,16.054,56705124.829
1613260800000,16.054,16.4276,14.8266,14.9556,47147030.4551
1613347200000,14.9556,18.4183,12.6839,17.2521,146234612.43775
1613433600000,17.2521,17.9764,15.548,16.4301,96543779.12405
1613520000000,16.4301,17.2,14.6031,16.2324,86707514.41975
1613606400000,16.2324,17.0343,15.4556,15.7927,45158317.6222
1613692800000,15.7927,15.92,13.975,14.6124,83238188.605
1613779200000,14.6124,19.91,14.4806,18.4482,233474235.0397
1613865600000,18.4482,19.49,16.891,17.355,93972037.4878
1613952000000,17.355,17.4292,13,16.63,170413569.1699
1614038400000,16.63,17.3982,11.5889,14.8322,173667645.4794
1614124800000,14.8322,15.8163,13.57,14.7191,95473656.9405
1614211200000,14.7191,17.1095,14.145,14.3281,102517690.81
1614297600000,14.3281,16.6195,13.0081,15.3582,130600785.9436
1614384000000,15.3582,17.5943,15.32,16.3036,103537897.05325
1614470400000,16.3036,16.3889,13.5844,15.1105,107995115.23055
1614556800000,15.1117,18.89,14.986,18.89,118698733.91305
1614643200000,18.89,20.7684,16.7231,17.8863,210169804.28395
1614729600000,17.8863,19.1759,17.2121,17.4301,110524224.3597
1614816000000,17.4301,18.995,16.9645,17.3569,142286769.0796
1614902400000,17.3569,17.3633,15.5614,16.623,109815916.73815
1614988800000,16.623,17.0629,15.7706,16.6083,55976761.3108
1615075200000,16.6083,18.1456,16.3163,17.9865,102071239.859
1615161600000,17.9865,18.248,16.7049,17.2634,79684567.2089
1615248000000,17.2634,20.337,17.13,19.7501,161337533.50995
1615334400000,19.7501,19.9131,17.6347,17.9601,105013302.3753
1615420800000,17.9601,19.31,17.0326,18.6349,102503472.4998
1615507200000,18.6349,19.58,18.0093,19.3919,113246375.66395
1615593600000,19.3919,23.4442,18.953,22.8046,178178581.7618
1615680000000,22.8046,23.0488,20.3728,20.6342,116680155.0637
1615766400000,20.6342,21.9366,19.4546,19.786,141525782.7238
1615852800000,19.786,20.6,18.536,20.209,90321035.06205
1615939200000,20.2135,20.4093,19.0271,19.9151,61810627.7135
1616025600000,19.9174,20.3335,19.5126,19.6893,63858237.056
1616112000000,19.6884,20.62,18.8783,20.2807,61843772.21745
1616198400000,20.2807,21.0385,19.3455,19.4059,67458671.19325
1616284800000,19.4059,19.6666,18.41,18.8712,64280283.92325
1616371200000,18.8712,19.1594,17.22,17.2905,63556562.09145
1616457600000,17.2905,17.7922,16.313,16.365,86489071.2974
1616544000000,16.365,17.4576,14.25,14.9071,83386638.6319
1616630400000,14.9071,15.4308,14.0712,14.8205,111229711.2408
1616716800000,14.8205,16.9537,14.819,16.8467,70331551.1695
1616803200000,16.8467,16.9923,15.8735,16.2414,71950387.94235
1616889600000,16.2414,16.54,14.91,15.2872,50893521.7342
1616976000000,15.2872,16.169,15.05,15.8471,68126157.3041
1617062400000,15.846,16.0289,15.2926,15.4534,65435918.39555
1617148800000,15.4534,15.7356,14.1235,14.753,80957017.5329
1617235200000,14.753,15.2903,14.5238,14.9096,56338961.17155
1617321600000,14.9096,16.5,14.658,16.4656,107381705.63705
1617408000000,16.4656,16.6089,14.5623,14.8419,81473350.43685
1617494400000,14.8419,15.4906,14.6,15.2471,49726747.7319
1617580800000,15.2471,15.7499,14.7009,15.12,65503100.2204
1617667200000,15.12,15.9962,14.8,15.3713,95686322.0884
1617753600000,15.3713,15.54,13.2096,13.8779,108475903.78435
1617840000000,13.8779,14.6952,13.7506,14.4415,41005941.3241
1617926400000,14.4415,15.426,14.3709,14.5555,83593899.5922
1618012800000,14.5555,15.2249,14.0964,14.5232,58178447.60005
1618099200000,14.5296,14.5976,14.0087,14.2311,36560580.799
1618185600000,14.2311,16.4475,13.8996,16.0944,140088323.2389
1618272000000,16.0944,16.5135,15.3179,15.9208,96990693.5685
1618358400000,15.9208,17.7585,15.738,17.5566,144741741.0044
1618444800000,17.5566,18.46,17.2,17.6245,96013513.7464
1618531200000,17.6245,17.7269,15.6374,16.3161,125956235.0181
1618617600000,16.3161,16.9487,15.4373,15.8693,85312394.46395
1618704000000,15.8693,16.0818,10.85,14.0246,263862919.45495
1618790400000,14.0246,14.4459,11.8593,12.1747,110542684.27335
1618876800000,12.1746,12.8532,11.05,12.724,97667927.6889
1618963200000,12.724,13.5415,11.8236,12.468,83359905.6526
1619049600000,12.4854,14.345,11.9447,12.3147,142293824.41975
1619136000000,12.3147,12.6222,10.1023,11.8251,132224062.25825
1619222400000,11.8251,11.8451,10.51,10.7218,62141331.99955
1619308800000,10.7218,11.6803,10.33,10.995,49142770.6578
1619395200000,10.995,12.5121,10.8941,12.1715,65654662.2553
1619481600000,12.1715,14.5,11.9576,14.3237,75511281.8958
1619568000000,14.3237,14.597,12.9656,14.3426,119246725.15655
1619654400000,14.3435,14.9222,13.5807,14.0611,113074825.854
1619740800000,14.0611,14.7152,13.8133,14.37,53471140.78985
1619827200000,14.37,15.193,14.2712,14.8151,61538562.4453
1619913600000,14.8151,14.895,13.7368,13.91,62311429.0756
1620000000000,13.91,14.8905,13.9004,14.4136,65765927.97865
1620086400000,14.4136,14.509,12.4898,12.6666,108529346.4025
1620172800000,12.6666,14.5275,12.5001,14.4093,73160999.29595
1620259200000,14.4093,17.045,14.0001,16.5494,191660677.08285
1620345600000,16.5494,17.8366,15.3805,15.8378,173585124.3757
1620432000000,15.8378,16.83,15.5154,16.36,86207359.22945
1620518400000,16.36,16.5569,15.1507,15.5708,105003932.84035
1620604800000,15.5707,16.7477,12.9031,13.8516,166615990.4939
1620691200000,13.8516,15.3509,13.3644,15.2894,108297022.33865
1620777600000,15.2894,18.4608,14.2278,14.8216,436286523.46485
1620864000000,14.8431,16.8415,13.7128,14.7797,202302239.8945
1620950400000,14.7797,19.1128,14.6903,18.6541,183739967.21565
1621036800000,18.6541,19.0391,16.1027,16.195,178941429.75895
1621123200000,16.195,17.7071,15.0074,16.5924,159025593.2438
1621209600000,16.5924,18.3246,14.35,16.1926,260433760.8248
1621296000000,16.1926,22.6008,16.0553,21.5256,371964450.97295
1621382400000,21.5256,22.0208,9.6006,13.1912,655032469.59345
1621468800000,13.1876,17.0499,11.501,15.1751,218640198.34145
1621555200000,15.1751,16.4411,10.3708,12.7849,177458032.18345
1621641600000,12.7849,12.9488,9.9657,11.0748,129653191.0523
1621728000000,11.0748,11.48,6.3022,9.0271,208453079.6945
1621814400000,9.0271,12.3831,8.94,12.0091,148889496.9361
1621900800000,12.0091,12.6788,9.5802,12.2352,117883204.85045
1621987200000,12.2352,13.6269,11.57,13.4527,115793823.3462
1622073600000,13.4527,13.4683,11.6,12.1411,67754748.3935
1622160000000,12.1411,12.4116,10.0243,10.603,68343141.1995
1622246400000,10.603,11.5226,9.6212,10.053,50134213.08565
1622332800000,10.053,11.1777,9.5597,10.8479,40343148.5435
1622419200000,10.8479,12.5507,10.0681,12.4819,64534170.5002
1622505600000,12.4819,12.698,11.3542,12.0577,62767222.45745
1622592000000,12.0577,12.9796,11.6416,12.5432,40742424.6629
1622678400000,12.5432,13.5189,12.2262,13.255,48602998.07015
1622764800000,13.255,13.2558,11.294,11.833,52345994.07035
1622851200000,11.833,12.5756,11.0364,11.562,37202895.98545
1622937600000,11.562,11.8942,11.3239,11.5427,22904411.79545
1623024000000,11.5427,11.8269,10.1702,10.2732,33759042.522
1623110400000,10.2732,10.5051,9.0895,10.0682,50936221.93495
1623196800000,10.0682,10.5667,9.4736,10.5666,43225410.62215
1623283200000,10.5666,10.6158,9.2,9.4223,31448468.63995
1623369600000,9.4223,9.5676,8.2717,8.5593,24045839.6272
1623456000000,8.5593,8.5712,7.6327,7.8473,31605511.15855
1623542400000,7.8473,8.8962,7.747,8.6434,25285194.33825
1623628800000,8.645,9.4519,8.4034,9.2669,26446276.76035
1623715200000,9.2669,9.656,8.9111,9.1109,27419441.12075
1623801600000,9.1109,9.1147,8.2526,8.5001,28543383.62275
1623888000000,8.5001,9.1248,8.2037,8.4702,24721217.63645
1623974400000,8.4702,8.4857,7.5532,7.8381,19965447.8256
1624060800000,7.8381,7.9993,7.4567,7.4734,14659447.4902
1624147200000,7.4734,8.6572,7.3166,8.4213,54769146.9748
1624233600000,8.4213,8.5259,6.6043,6.636,54494569.3328
1624320000000,6.636,7.5576,5.9687,6.8112,61271861.0108
1624406400000,6.816,7.5396,6.4778,7.0581,36209823.16475
1624492800000,7.0581,7.3563,6.6208,7.0633,22916939.2964
1624579200000,7.0633,7.2032,6.1523,6.2919,30123453.69005
1624665600000,6.2919,6.833,6.0676,6.8298,26791989.786
1624752000000,6.8298,7.1475,6.4815,7.1475,19121389.29835
1624838400000,7.151,7.7825,7.0285,7.6109,23153153.65125
1624924800000,7.6109,8.4529,7.565,7.9458,26706471.0123
1625011200000,7.9458,8.19,7.2565,8.1651,28887277.8663
1625097600000,8.1651,8.1737,7.173,7.4157,25034023.48545
1625184000000,7.4137,7.5347,6.9707,7.4278,23209423.57845
1625270400000,7.4278,7.7115,7.2568,7.6212,10971373.79185
1625356800000,7.6212,8.2301,7.3681,7.9386,19323708.4549
1625443200000,7.9386,8.2498,7.2208,8.077,31091206.3292
1625529600000,8.0787,9.516,8.0686,8.9891,92935103.35925
1625616000000,8.9929,9.7,8.7419,8.781,54080921.76745
1625702400000,8.781,8.7944,7.7995,7.8989,34604539.70205
1625788800000,7.8989,8.599,7.6136,8.418,26820185.84325
1625875200000,8.418,8.6169,7.8349,7.9923,15029816.8803
1625961600000,7.9923,8.3961,7.825,8.1542,12754433.95935
1626048000000,8.1542,8.2849,7.4428,7.6363,19264391.23435
1626134400000,7.6363,7.6768,6.9238,7.129,16677860.3707
1626220800000,7.129,7.3713,6.7204,7.1307,16551764.8061
1626307200000,7.1307,7.4282,6.6131,6.7105,20203791.22715
1626393600000,6.7132,6.8909,6.3238,6.3491,17208022.2819
1626480000000,6.3491,7.5004,6.2955,7.5004,60373264.27445
1626566400000,7.4985,7.9749,7.0186,7.0825,25624393.8618
1626652800000,7.0825,7.1493,6.4705,6.6433,20046450.6693
1626739200000,6.6484,6.7534,6.0211,6.2858,26097329.2224
1626825600000,6.2858,7.1906,6.1315,7.0966,27598464.03565
1626912000000,7.0966,8.2649,7.0239,8.2266,53046436.3269
1626998400000,8.2266,8.6197,7.6455,8.6016,59733453.90015
1627084800000,8.6016,8.6052,7.8733,8.0318,38053222.42415
1627171200000,8.0261,8.3479,7.7509,8.3392,32903880.6025
1627257600000,8.3392,9.6303,8.2528,8.2774,61751724.4435
1627344000000,8.2774,8.5636,7.8053,8.1952,42487381.12585
1627430400000,8.1952,8.5156,8.0177,8.1714,38883676.64275
1627516800000,8.1714,8.2976,7.9697,8.1853,27838041.2299
1627603200000,8.1853,8.5504,7.84,8.4835,34850890.24415
1627689600000,8.479,9.0388,8.2163,8.8836,44846000.7093
1627776000000,8.8838,9.2165,8.3672,8.4896,47170811.28065
1627862400000,8.4896,8.7233,8.275,8.3471,27005901.471
1627948800000,8.3471,8.4687,7.8749,8.0884,27290284.6898
1628035200000,8.0873,8.8893,7.9448,8.7569,22844166.931
1628121600000,8.761,9.676,8.175,9.6518,62249342.9855
1628208000000,9.6518,10.1338,8.9942,9.8214,70260083.35685
1628294400000,9.8214,10.6999,9.7128,10.3752,57515578.2087
1628380800000,10.3752,10.5169,9.2225,9.3931,58198466.8022
1628467200000,9.3931,10.1519,9.0437,9.8159,55552803.32375
1628553600000,9.8159,10.6629,9.59,10.3909,75563693.1754
1628640000000,10.3909,12.176,10.361,11.2133,86017795.35175
1628726400000,11.2133,12.222,10.53,12.171,76096239.8618
1628812800000,12.1709,12.61,11.7992,12.5868,66641069.48515
1628899200000,12.5868,12.89,11.82,12.2237,47727890.35105
1628985600000,12.2237,12.7733,11.5176,12.6398,45405845.79875
1629072000000,12.6398,13.4937,11.9227,12.565,105959208.41645
1629158400000,12.565,14.4619,12.03,12.5759,138905423.25835
1629244800000,12.5759,13.3658,12,12.5378,96311845.34805
1629331200000,12.5494,14.2661,12.0391,14.0288,108539198.0449
1629417600000,14.0288,14.7271,13.5582,14.6993,88005281.12885
1629504000000,14.6993,14.8916,13.5006,13.6844,92470429.0577
1629590400000,13.6844,14.0735,13.1038,13.7863,54037885.6332
1629676800000,13.7863,14.223,13.5452,13.8053,57968657.17815
1629763200000,13.7983,13.959,12.1888,12.3164,75730649.4205
1629849600000,12.3164,12.6348,11.5393,12.2559,73541459.0065
1629936000000,12.2559,12.5219,11.1642,11.6141,73857179.9163
1630022400000,11.6141,12.2865,11.2326,12.2304,69533392.73765
1630108800000,12.2304,12.3112,11.6041,11.8002,47224718.74805
1630195200000,11.8002,12.072,11.252,11.6109,37301596.00095
1630281600000,11.6109,12.2103,10.9813,11.5416,57674593.1281
1630368000000,11.5416,12.3282,11.1496,12.0676,76959175.85475
1630454400000,12.0676,13.9533,11.6917,13.8742,99207018.19585
1630540800000,13.8742,13.971,12.9102,13.1202,66898337.3484
1630627200000,13.1202,13.5947,12.773,13.0861,71057879.31855
1630713600000,13.0861,13.3584,12.8374,13.1222,40146082.9282
1630800000000,13.1221,14.3327,12.9975,14.3184,65232612.8705
1630886400000,14.3184,14.3434,13.21,13.6355,51886200.3833
1630972800000,13.6355,13.8618,9.1914,10.9235,151013106.21485
1631059200000,10.9235,11.6527,10.0767,11.3477,80188847.57955
1631145600000,11.3477,11.9239,10.939,11.0073,63849429.5872
1631232000000,11.0073,11.4023,9.7756,10.1346,47179911.74295
1631318400000,10.1345,10.8795,10.0487,10.5712,33849801.9957
1631404800000,10.5712,11.9563,10.3381,11.877,60768341.5475
1631491200000,11.8774,12.0644,10.0183,11.0768,87722828.67
1631577600000,11.0768,13.2812,10.971,13.2288,101710417.66
1631664000000,13.2288,15.5829,12.6191,15.1972,149387489.1521
1631750400000,15.1972,16.1976,14.3482,14.9191,228719716.69195
1631836800000,14.9195,15.2523,12.327,12.521,272977262.20475
1631923200000,12.5314,13.3212,12.1054,12.7125,112331346.02435
1632009600000,12.712,12.7271,11.7576,12.0605,60329700.3541
1632096000000,12.0579,12.1065,9.7239,10.3059,136229957.87315
1632182400000,10.3004,10.8848,8.883,9.219,108374670.91535
1632268800000,9.2218,10.6919,9.0566,10.5123,71725219.43045
1632355200000,10.5123,10.9312,10.1278,10.636,63112034.83295
1632441600000,10.6347,10.6517,8.9172,9.6789,78118711.73965
1632528000000,9.6789,9.8325,9.0641,9.5121,52597211.5865
1632614400000,9.5121,11.5926,8.5,11.4077,150173147.8152
1632700800000,11.4004,11.9821,9.9577,10.0038,127650596.36575
1632787200000,10.0038,10.4234,9.5928,9.6708,121714007.29755
1632873600000,9.6708,10.0873,9.2223,9.5102,61134259.21535
1632960000000,9.5102,10.1853,9.4502,10.1662,44913956.5001
1633046400000,10.1662,10.9868,10.0435,10.8325,60780363.5038
1633132800000,10.8325,11.3164,10.5019,10.8999,33821678.0697
1633219200000,10.8999,11.1968,10.6593,10.8315,35229964.31475
1633305600000,10.8307,10.831,10.0601,10.3733,49760834.4541
1633392000000,10.3733,10.8873,10.2764,10.8541,50775087.0181
1633478400000,10.8541,10.9907,9.8577,10.5441,71496027.3895
1633564800000,10.544,11.1219,10.2253,10.802,43128453.4928
1633651200000,10.802,11.53,10.6649,10.7527,52498699.5744
1633737600000,10.7527,10.9909,10.5696,10.9625,24200583.4351
1633824000000,10.9625,11.1566,10.1854,10.2592,37818836.41325
1633910400000,10.2592,10.8622,9.9786,10.3363,39106621.5707
1633996800000,10.3363,10.347,9.6573,10.0539,49607573.95955
1634083200000,10.0539,10.7339,9.7518,10.2879,58273792.0697
1634169600000,10.2881,10.8623,10.1057,10.7732,39080647.04555
1634256000000,10.7732,11.3435,10.3535,11.0898,45376829.0755
1634342400000,11.0898,11.89,10.8896,11.4058,43535587.51845
1634428800000,11.4058,11.8021,10.6845,11.1387,38886837.00875
1634515200000,11.1387,11.3419,10.6946,10.8076,27897678.7318
1634601600000,10.8067,11.0458,10.4699,10.7299,28096017.7471
1634688000000,10.7299,11.6189,10.48,11.5551,34043348.38635
1634774400000,11.553,11.7419,10.8,10.9051,49471630.6635
1634860800000,10.9051,11.4125,10.5859,10.7078,32229396.6638
1634947200000,10.7078,11.0642,10.5243,11.0044,20833266.43865
1635033600000,11.0047,11.1663,10.229,10.54,36079586.6346
1635120000000,10.54,10.7876,10.4879,10.7792,27384912.3744
1635206400000,10.7792,12.1984,10.7504,11.3875,130260243.39635
1635292800000,11.3877,12.2818,10.1355,10.1527,124799277.57765
1635379200000,10.1527,11.0466,10.0858,10.9804,59970308.1882
1635465600000,10.9804,11.8162,10.895,11.478,54550333.3891
1635552000000,11.478,11.4857,10.8107,11.0862,29679911.74855
1635638400000,11.0872,11.2966,10.5675,10.9051,51063020.54755
1635724800000,10.9007,13.1257,10.55,12.742,117300275.9456
